"data_id","age","comprehension","production","language","form","birth_order","ethnicity","sex","zygosity","norming","mom_ed","longitudinal","source_name","license","is_first"
134354,16,65,65,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134355,16,73,73,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134356,16,95,95,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134357,16,89,89,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134358,16,235,235,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134359,16,12,12,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134360,16,21,21,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134361,16,23,23,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134362,16,241,241,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134363,16,38,38,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134364,16,5,5,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (16)","CC-BY",NA
134365,28,433,433,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134366,28,554,554,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134367,28,598,598,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134368,28,18,18,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134369,28,407,407,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134370,28,394,394,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134371,28,608,608,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134372,28,580,580,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134373,28,589,589,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134374,28,555,555,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134375,28,357,357,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134376,28,671,671,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134377,28,517,517,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134378,28,646,646,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134379,28,639,639,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134380,28,553,553,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134381,28,363,363,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134382,28,475,475,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134383,28,552,552,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134384,28,435,435,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134385,28,622,622,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134386,28,570,570,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134387,28,658,658,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134388,28,400,400,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134389,28,556,556,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134390,28,651,651,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134391,28,648,648,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134392,28,369,369,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134393,28,454,454,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134394,28,580,580,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134395,28,458,458,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134396,28,552,552,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134397,28,462,462,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134398,28,439,439,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134399,28,498,498,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134400,28,178,178,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134401,28,201,201,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134402,28,553,553,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134403,28,652,652,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134404,28,592,592,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134405,28,538,538,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134406,28,678,678,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134407,28,615,615,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134408,28,485,485,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134409,28,666,666,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134410,28,557,557,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134411,28,306,306,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134412,28,521,521,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134413,28,148,148,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134414,28,522,522,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134415,28,680,680,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134416,28,318,318,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134417,28,680,680,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134418,28,442,442,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134419,28,408,408,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134420,28,242,242,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134421,28,550,550,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134422,28,665,665,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134423,28,542,542,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134424,28,596,596,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134425,28,590,590,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134426,28,268,268,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134427,28,363,363,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134428,28,680,680,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134429,28,523,523,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134430,28,595,595,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134431,28,536,536,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134432,28,544,544,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134433,28,563,563,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134434,28,457,457,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134435,28,525,525,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134436,28,280,280,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134437,28,473,473,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134438,28,581,581,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134439,28,661,661,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134440,28,679,679,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134441,28,624,624,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134442,28,628,628,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134443,28,434,434,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134444,28,568,568,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134445,28,661,661,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134446,28,657,657,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134447,28,553,553,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134448,28,665,665,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134449,28,356,356,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134450,28,431,431,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134451,28,620,620,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134452,28,395,395,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134453,28,503,503,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134454,28,647,647,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134455,28,604,604,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134456,28,605,605,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134457,28,678,678,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134458,28,646,646,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134459,28,680,680,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134460,28,271,271,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134461,28,510,510,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134462,28,448,448,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134463,28,339,339,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134464,28,619,619,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134465,28,369,369,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134466,28,475,475,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134467,28,241,241,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134468,28,657,657,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134469,28,424,424,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134470,28,506,506,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134471,28,645,645,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134472,28,271,271,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134473,28,610,610,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134474,28,675,675,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134475,28,177,177,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134476,28,673,673,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134477,28,615,615,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134478,28,677,677,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134479,28,517,517,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134480,28,50,50,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134481,28,546,546,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134482,28,615,615,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134483,28,680,680,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134484,28,483,483,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134485,28,620,620,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134486,28,591,591,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134487,28,509,509,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134488,28,322,322,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134489,28,625,625,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134490,28,295,295,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134491,28,194,194,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134492,28,593,593,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134493,28,425,425,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134494,28,650,650,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134495,28,653,653,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134496,28,69,69,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134497,28,585,585,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134498,28,647,647,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134499,28,576,576,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134500,28,444,444,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134501,28,359,359,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134502,28,655,655,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134503,28,667,667,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134504,28,455,455,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134505,28,639,639,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134506,28,426,426,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134507,28,672,672,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134508,28,625,625,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134509,28,657,657,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134510,28,391,391,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134511,28,271,271,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134512,28,679,679,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134513,28,521,521,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134514,28,546,546,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134515,28,407,407,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134516,28,605,605,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134517,28,653,653,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134518,28,637,637,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134519,28,569,569,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134520,28,447,447,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134521,28,522,522,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134522,28,613,613,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134523,28,411,411,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134524,28,526,526,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134525,28,680,680,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134526,28,656,656,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134527,28,500,500,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134528,28,448,448,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134529,28,253,253,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134530,28,562,562,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134531,28,441,441,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134532,28,235,235,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134533,28,679,679,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134534,28,597,597,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134535,28,569,569,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134536,28,456,456,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134537,28,449,449,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134538,28,613,613,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134539,28,561,561,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134540,28,566,566,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134541,28,584,584,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134542,28,96,96,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134543,28,646,646,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134544,28,572,572,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134545,28,198,198,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134546,28,460,460,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134547,28,458,458,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134548,28,671,671,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134549,28,626,626,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134550,28,668,668,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134551,28,573,573,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134552,28,604,604,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134553,28,680,680,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134554,28,502,502,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134555,28,557,557,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134556,28,202,202,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134557,28,663,663,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134558,28,654,654,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134559,28,634,634,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134560,28,590,590,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134561,28,486,486,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134562,28,605,605,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134563,28,530,530,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134564,28,538,538,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134565,28,598,598,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134566,28,455,455,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134567,28,597,597,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134568,28,448,448,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134569,28,437,437,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134570,28,680,680,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134571,28,614,614,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134572,28,506,506,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134573,28,610,610,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134574,28,648,648,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134575,28,647,647,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134576,28,239,239,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134577,28,334,334,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134578,28,644,644,"English (American)","WS",NA,NA,"Female",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134579,28,232,232,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134580,28,669,669,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
134581,28,104,104,"English (American)","WS",NA,NA,"Male",NA,FALSE,NA,TRUE,"Thal (28)","CC-BY",NA
